Length	Field
5.125512550E+00	9.483028240E+00
5.128012800E+00	9.484524880E+00
5.130513050E+00	9.486021560E+00
5.133013300E+00	9.487518260E+00
5.135513550E+00	9.489015010E+00
5.138013800E+00	9.490511780E+00
5.140514050E+00	9.492008600E+00
5.143014300E+00	9.493505440E+00
5.145514550E+00	9.495002320E+00
5.148014800E+00	9.496499240E+00
5.150515050E+00	9.497996190E+00
5.153015300E+00	9.499493180E+00
5.155515550E+00	9.500990200E+00
5.158015800E+00	9.502487250E+00
5.160516050E+00	9.503984340E+00
5.163016300E+00	9.505481470E+00
5.165516550E+00	9.506978630E+00
5.168016800E+00	9.508475820E+00
5.170517050E+00	9.509973050E+00
5.173017300E+00	9.511470310E+00
5.175517550E+00	9.512967610E+00
5.178017800E+00	9.514464940E+00
5.180518050E+00	9.515962310E+00
5.183018300E+00	9.517459710E+00
5.185518550E+00	9.518957150E+00
5.188018800E+00	9.520454620E+00
5.190519050E+00	9.521952120E+00
5.193019300E+00	9.523449660E+00
5.195519550E+00	9.524947240E+00
5.198019800E+00	9.526444840E+00
5.200520050E+00	9.527942490E+00
5.203020300E+00	9.529440160E+00
5.205520550E+00	9.530937870E+00
5.208020800E+00	9.532435620E+00
5.210521050E+00	9.533933400E+00
5.213021300E+00	9.535431220E+00
5.215521550E+00	9.536929060E+00
5.218021800E+00	9.538426950E+00
5.220522050E+00	9.539924860E+00
5.223022300E+00	9.541422820E+00
5.225522550E+00	9.542920800E+00
5.228022800E+00	9.544418820E+00
5.230523050E+00	9.545916880E+00
5.233023300E+00	9.547414960E+00
5.235523550E+00	9.548913090E+00
5.238023800E+00	9.550411240E+00
5.240524050E+00	9.551909440E+00
5.243024300E+00	9.553407660E+00
5.245524550E+00	9.554905920E+00
5.248024800E+00	9.556404210E+00
5.250525050E+00	9.557902540E+00
5.253025300E+00	9.559400900E+00
5.255525550E+00	9.560899300E+00
5.258025800E+00	9.562397730E+00
5.260526050E+00	9.563896190E+00
5.263026300E+00	9.565394690E+00
5.265526550E+00	9.566893220E+00
5.268026800E+00	9.568391790E+00
5.270527050E+00	9.569890390E+00
5.273027300E+00	9.571389020E+00
5.275527550E+00	9.572887690E+00
5.278027800E+00	9.574386390E+00
5.280528050E+00	9.575885120E+00
5.283028300E+00	9.577383890E+00
5.285528550E+00	9.578882700E+00
5.288028800E+00	9.580444220E+00
5.290529050E+00	9.582027130E+00
5.293029300E+00	9.583610070E+00
5.295529550E+00	9.585193020E+00
5.298029800E+00	9.586963100E+00
5.300530050E+00	9.588797350E+00
5.303030300E+00	9.590631590E+00
5.305530550E+00	9.592465840E+00
5.308030800E+00	9.594300100E+00
5.310531050E+00	9.596134350E+00
5.313031300E+00	9.597968610E+00
5.315531550E+00	9.599802870E+00
5.318031800E+00	9.601313480E+00
5.320532050E+00	9.602802930E+00
5.323032300E+00	9.604292400E+00
5.325532550E+00	9.605781900E+00
5.328032800E+00	9.607271420E+00
5.330533050E+00	9.608760960E+00
5.333033300E+00	9.610250530E+00
5.335533550E+00	9.611740110E+00
5.338033800E+00	9.613229720E+00
5.340534050E+00	9.614719360E+00
5.343034300E+00	9.616209010E+00
5.345534550E+00	9.617698690E+00
5.348034800E+00	9.619188390E+00
5.350535050E+00	9.620678110E+00
5.353035300E+00	9.622167860E+00
5.355535550E+00	9.623657630E+00
5.358035800E+00	9.625147420E+00
5.360536050E+00	9.626637230E+00
5.363036300E+00	9.628127070E+00
5.365536550E+00	9.629616930E+00
5.368036800E+00	9.631106810E+00
5.370537050E+00	9.632596720E+00
5.373037300E+00	9.634086640E+00
5.375537550E+00	9.635576590E+00
5.378037800E+00	9.637066570E+00
5.380538050E+00	9.638556560E+00
5.383038300E+00	9.640046580E+00
5.385538550E+00	9.641536620E+00
5.388038800E+00	9.643026680E+00
5.390539050E+00	9.644516760E+00
5.393039300E+00	9.646006870E+00
5.395539550E+00	9.647497000E+00
5.398039800E+00	9.648987150E+00
5.400540050E+00	9.650477330E+00
5.403040300E+00	9.651967520E+00
5.405540550E+00	9.653457740E+00
5.408040800E+00	9.654947990E+00
5.410541050E+00	9.656438250E+00
5.413041300E+00	9.657928540E+00
5.415541550E+00	9.659418850E+00
5.418041800E+00	9.660909180E+00
5.420542050E+00	9.662399530E+00
5.423042300E+00	9.663889910E+00
5.425542550E+00	9.665380310E+00
5.428042800E+00	9.666870730E+00
5.430543050E+00	9.668361170E+00
5.433043300E+00	9.669851640E+00
5.435543550E+00	9.671342120E+00
5.438043800E+00	9.672832630E+00
5.440544050E+00	9.674323170E+00
5.443044300E+00	9.675813720E+00
5.445544550E+00	9.677304300E+00
5.448044800E+00	9.678794900E+00
5.450545050E+00	9.680285520E+00
5.453045300E+00	9.681776160E+00
5.455545550E+00	9.683266830E+00
5.458045800E+00	9.684757520E+00
5.460546050E+00	9.686248230E+00
5.463046300E+00	9.687738960E+00
5.465546550E+00	9.689229720E+00
5.468046800E+00	9.690720490E+00
5.470547050E+00	9.692211290E+00
5.473047300E+00	9.693702110E+00
5.475547550E+00	9.695192960E+00
5.478047800E+00	9.696683820E+00
5.480548050E+00	9.698174710E+00
5.483048300E+00	9.699665620E+00
5.485548550E+00	9.701156550E+00
5.488048800E+00	9.702647510E+00
5.490549050E+00	9.704138480E+00
5.493049300E+00	9.705629480E+00
5.495549550E+00	9.707120500E+00
5.498049800E+00	9.708611550E+00
5.500550060E+00	9.710102610E+00
5.503050310E+00	9.711593700E+00
5.505550560E+00	9.713084810E+00
5.508050810E+00	9.714575940E+00
5.510551060E+00	9.716067090E+00
5.513051310E+00	9.717558260E+00
5.515551560E+00	9.719049460E+00
5.518051810E+00	9.720540680E+00
5.520552060E+00	9.722031920E+00
5.523052310E+00	9.723523180E+00
5.525552560E+00	9.725014470E+00
5.528052810E+00	9.726505770E+00
5.530553060E+00	9.727997100E+00
5.533053310E+00	9.729488450E+00
5.535553560E+00	9.730970520E+00
5.538053810E+00	9.732450240E+00
5.540554060E+00	9.733929960E+00
5.543054310E+00	9.735409680E+00
5.545554560E+00	9.736889400E+00
5.548054810E+00	9.738369130E+00
5.550555060E+00	9.739848850E+00
5.553055310E+00	9.741328570E+00
5.555555560E+00	9.742808290E+00
5.558055810E+00	9.744288010E+00
5.560556060E+00	9.745767740E+00
5.563056310E+00	9.747247460E+00
5.565556560E+00	9.748727180E+00
5.568056810E+00	9.750206900E+00
5.570557060E+00	9.751686630E+00
5.573057310E+00	9.753166350E+00
5.575557560E+00	9.754646070E+00
5.578057810E+00	9.756125800E+00
5.580558060E+00	9.757605520E+00
5.583058310E+00	9.759085240E+00
5.585558560E+00	9.760564970E+00
5.588058810E+00	9.762044690E+00
5.590559060E+00	9.763524410E+00
5.593059310E+00	9.765004140E+00
5.595559560E+00	9.766483860E+00
5.598059810E+00	9.767963590E+00
5.600560060E+00	9.769443310E+00
5.603060310E+00	9.770923030E+00
5.605560560E+00	9.772402760E+00
5.608060810E+00	9.773882480E+00
5.610561060E+00	9.775362210E+00
5.613061310E+00	9.776841930E+00
5.615561560E+00	9.778321660E+00
5.618061810E+00	9.779801380E+00
5.620562060E+00	9.781281110E+00
5.623062310E+00	9.782760830E+00
5.625562560E+00	9.784240560E+00
5.628062810E+00	9.785720280E+00
5.630563060E+00	9.787200010E+00
5.633063310E+00	9.788679730E+00
5.635563560E+00	9.790159460E+00
5.638063810E+00	9.791639190E+00
5.640564060E+00	9.793118910E+00
5.643064310E+00	9.794598640E+00
5.645564560E+00	9.796078360E+00
5.648064810E+00	9.797558090E+00
5.650565060E+00	9.799037820E+00
5.653065310E+00	9.800517540E+00
5.655565560E+00	9.801997270E+00
5.658065810E+00	9.803477000E+00
5.660566060E+00	9.804956720E+00
5.663066310E+00	9.806436450E+00
5.665566560E+00	9.807916180E+00
5.668066810E+00	9.809395900E+00
5.670567060E+00	9.810875630E+00
5.673067310E+00	9.812355360E+00
5.675567560E+00	9.813835090E+00
5.678067810E+00	9.815314810E+00
5.680568060E+00	9.816794540E+00
5.683068310E+00	9.818274270E+00
5.685568560E+00	9.819754000E+00
5.688068810E+00	9.821233720E+00
5.690569060E+00	9.822713450E+00
5.693069310E+00	9.824193180E+00
5.695569560E+00	9.825672910E+00
5.698069810E+00	9.827211370E+00
5.700570060E+00	9.828766080E+00
5.703070310E+00	9.830320800E+00
5.705570560E+00	9.831875510E+00
5.708070810E+00	9.833430230E+00
5.710571060E+00	9.834984940E+00
5.713071310E+00	9.836539660E+00
5.715571560E+00	9.838094380E+00
5.718071810E+00	9.839649100E+00
5.720572060E+00	9.841203820E+00
5.723072310E+00	9.842758540E+00
5.725572560E+00	9.844313260E+00
5.728072810E+00	9.845867980E+00
5.730573060E+00	9.847422700E+00
5.733073310E+00	9.848977420E+00
5.735573560E+00	9.850532150E+00
5.738073810E+00	9.852086870E+00
5.740574060E+00	9.853641590E+00
5.743074310E+00	9.855196320E+00
5.745574560E+00	9.856751040E+00
5.748074810E+00	9.858305770E+00
5.750575060E+00	9.859860500E+00
5.753075310E+00	9.861415230E+00
5.755575560E+00	9.862969950E+00
5.758075810E+00	9.864524680E+00
5.760576060E+00	9.866079410E+00
5.763076310E+00	9.867634140E+00
5.765576560E+00	9.869188880E+00
5.768076810E+00	9.870743610E+00
5.770577060E+00	9.872298340E+00
5.773077310E+00	9.873853070E+00
5.775577560E+00	9.875407810E+00
5.778077810E+00	9.876962540E+00
5.780578060E+00	9.878517280E+00
5.783078310E+00	9.880072010E+00
5.785578560E+00	9.881626750E+00
5.788078810E+00	9.883181490E+00
5.790579060E+00	9.884736220E+00
5.793079310E+00	9.886290960E+00
5.795579560E+00	9.887845700E+00
5.798079810E+00	9.889400440E+00
5.800580060E+00	9.890955180E+00
5.803080310E+00	9.892509920E+00
5.805580560E+00	9.894064670E+00
5.808080810E+00	9.895619410E+00
5.810581060E+00	9.897174150E+00
5.813081310E+00	9.898728890E+00
5.815581560E+00	9.900283640E+00
5.818081810E+00	9.901838380E+00
5.820582060E+00	9.903292420E+00
5.823082310E+00	9.904512470E+00
5.825582560E+00	9.905732530E+00
5.828082810E+00	9.906952590E+00
5.830583060E+00	9.908172650E+00
5.833083310E+00	9.909392700E+00
5.835583560E+00	9.910612760E+00
5.838083810E+00	9.911832820E+00
5.840584060E+00	9.913052880E+00
5.843084310E+00	9.914272940E+00
5.845584560E+00	9.915493000E+00
5.848084810E+00	9.916713060E+00
5.850585060E+00	9.917933120E+00
5.853085310E+00	9.919153180E+00
5.855585560E+00	9.920373250E+00
5.858085810E+00	9.921593310E+00
5.860586060E+00	9.922813370E+00
5.863086310E+00	9.924033430E+00
5.865586560E+00	9.925253500E+00
5.868086810E+00	9.926473560E+00
5.870587060E+00	9.927693620E+00
5.873087310E+00	9.928913690E+00
5.875587560E+00	9.930133750E+00
5.878087810E+00	9.931353820E+00
5.880588060E+00	9.932573890E+00
5.883088310E+00	9.933793950E+00
5.885588560E+00	9.935014020E+00
5.888088810E+00	9.936234090E+00
5.890589060E+00	9.937454150E+00
5.893089310E+00	9.938674220E+00
5.895589560E+00	9.939894290E+00
5.898089810E+00	9.941114360E+00
5.900590060E+00	9.942334430E+00
5.903090310E+00	9.943554500E+00
5.905590560E+00	9.944774570E+00
5.908090810E+00	9.945994640E+00
5.910591060E+00	9.947214710E+00
5.913091310E+00	9.948434780E+00
5.915591560E+00	9.949654850E+00
5.918091810E+00	9.950874920E+00
5.920592060E+00	9.952094990E+00
5.923092310E+00	9.953315070E+00
5.925592560E+00	9.954535140E+00
5.928092810E+00	9.955755210E+00
5.930593060E+00	9.956975290E+00
5.933093310E+00	9.958195360E+00
5.935593560E+00	9.959415440E+00
5.938093810E+00	9.960635510E+00
5.940594060E+00	9.961855590E+00
5.943094310E+00	9.963075660E+00
5.945594560E+00	9.964295740E+00
5.948094810E+00	9.965515820E+00
5.950595060E+00	9.966735890E+00
5.953095310E+00	9.967955970E+00
5.955595560E+00	9.969176050E+00
5.958095810E+00	9.970396130E+00
5.960596060E+00	9.971616200E+00
5.963096310E+00	9.972836280E+00
5.965596560E+00	9.974056360E+00
5.968096810E+00	9.975276440E+00
5.970597060E+00	9.976496520E+00
5.973097310E+00	9.977716600E+00
5.975597560E+00	9.978936690E+00
5.978097810E+00	9.980156770E+00
5.980598060E+00	9.981376850E+00
5.983098310E+00	9.982596930E+00
5.985598560E+00	9.983817010E+00
5.988098810E+00	9.985037100E+00
5.990599060E+00	9.986257180E+00
5.993099310E+00	9.987477260E+00
5.995599560E+00	9.988697350E+00
5.998099810E+00	9.989917430E+00
6.000600060E+00	9.991137520E+00
6.003100310E+00	9.992357600E+00
6.005600560E+00	9.993880350E+00
6.008100810E+00	9.995431850E+00
6.010601060E+00	9.996983350E+00
6.013101310E+00	9.998534860E+00
6.015601560E+00	1.000008640E+01
6.018101810E+00	1.000163790E+01
6.020602060E+00	1.000318940E+01
6.023102310E+00	1.000474100E+01
6.025602560E+00	1.000629260E+01
6.028102810E+00	1.000784410E+01
6.030603060E+00	1.000939570E+01
6.033103310E+00	1.001094730E+01
6.035603560E+00	1.001249890E+01
6.038103810E+00	1.001405050E+01
6.040604060E+00	1.001560210E+01
6.043104310E+00	1.001715370E+01
6.045604560E+00	1.001870530E+01
6.048104810E+00	1.002056440E+01
6.050605060E+00	1.002267820E+01
6.053105310E+00	1.002479200E+01
6.055605560E+00	1.002690580E+01
6.058105810E+00	1.002901960E+01
6.060606060E+00	1.003113340E+01
6.063106310E+00	1.003324720E+01
6.065606560E+00	1.003536100E+01
6.068106810E+00	1.003747480E+01
6.070607060E+00	1.003958860E+01
6.073107310E+00	1.004170240E+01
6.075607560E+00	1.004381620E+01
6.078107810E+00	1.004593000E+01
6.080608060E+00	1.004804380E+01
6.083108310E+00	1.005015760E+01
6.085608560E+00	1.005221470E+01
6.088108810E+00	1.005424210E+01
6.090609060E+00	1.005626950E+01
6.093109310E+00	1.005829690E+01
6.095609560E+00	1.006032430E+01
6.098109810E+00	1.006235170E+01
6.100610060E+00	1.006437910E+01
6.103110310E+00	1.006640650E+01
6.105610560E+00	1.006843400E+01
6.108110810E+00	1.007046140E+01
6.110611060E+00	1.007248890E+01
6.113111310E+00	1.007451630E+01
6.115611560E+00	1.007654380E+01
6.118111810E+00	1.007857130E+01
6.120612060E+00	1.008059880E+01
6.123112310E+00	1.008262630E+01
6.125612560E+00	1.008465380E+01
6.128112810E+00	1.008668140E+01
6.130613060E+00	1.008870890E+01
6.133113310E+00	1.009073640E+01
6.135613560E+00	1.009276400E+01
6.138113810E+00	1.009479150E+01
6.140614060E+00	1.009681910E+01
6.143114310E+00	1.009884670E+01
6.145614560E+00	1.010087430E+01
6.148114810E+00	1.010290190E+01
6.150615060E+00	1.010492950E+01
6.153115310E+00	1.010695710E+01
6.155615560E+00	1.010898470E+01
6.158115810E+00	1.011101240E+01
6.160616060E+00	1.011304000E+01
6.163116310E+00	1.011506770E+01
6.165616560E+00	1.011709530E+01
6.168116810E+00	1.011912300E+01
6.170617060E+00	1.012115070E+01
6.173117310E+00	1.012317840E+01
6.175617560E+00	1.012520610E+01
6.178117810E+00	1.012723380E+01
6.180618060E+00	1.012926150E+01
6.183118310E+00	1.013128920E+01
6.185618560E+00	1.013331700E+01
6.188118810E+00	1.013534470E+01
6.190619060E+00	1.013737250E+01
6.193119310E+00	1.013940030E+01
6.195619560E+00	1.014142800E+01
6.198119810E+00	1.014345580E+01
6.200620060E+00	1.014548360E+01
6.203120310E+00	1.014751140E+01
6.205620560E+00	1.014953920E+01
6.208120810E+00	1.015156700E+01
6.210621060E+00	1.015359490E+01
6.213121310E+00	1.015562270E+01
6.215621560E+00	1.015765060E+01
6.218121810E+00	1.015966540E+01
6.220622060E+00	1.016166010E+01
6.223122310E+00	1.016365480E+01
6.225622560E+00	1.016564960E+01
6.228122810E+00	1.016764430E+01
6.230623060E+00	1.016963910E+01
6.233123310E+00	1.017163390E+01
6.235623560E+00	1.017362860E+01
6.238123810E+00	1.017562340E+01
6.240624060E+00	1.017761820E+01
6.243124310E+00	1.017961300E+01
6.245624560E+00	1.018160780E+01
6.248124810E+00	1.018360260E+01
6.250625060E+00	1.018559740E+01
6.253125310E+00	1.018759220E+01
6.255625560E+00	1.018958710E+01
6.258125810E+00	1.019158190E+01
6.260626060E+00	1.019357670E+01
6.263126310E+00	1.019557160E+01
6.265626560E+00	1.019756640E+01
6.268126810E+00	1.019956130E+01
6.270627060E+00	1.020155620E+01
6.273127310E+00	1.020355100E+01
6.275627560E+00	1.020554590E+01
6.278127810E+00	1.020754080E+01
6.280628060E+00	1.020953570E+01
6.283128310E+00	1.021153060E+01
6.285628560E+00	1.021352550E+01
6.288128810E+00	1.021552040E+01
6.290629060E+00	1.021751530E+01
6.293129310E+00	1.021951020E+01
6.295629560E+00	1.022150520E+01
6.298129810E+00	1.022350010E+01
6.300630060E+00	1.022549500E+01
6.303130310E+00	1.022749000E+01
6.305630560E+00	1.022948490E+01
6.308130810E+00	1.023147990E+01
6.310631060E+00	1.023347490E+01
6.313131310E+00	1.023546980E+01
6.315631560E+00	1.023746480E+01
6.318131810E+00	1.023945980E+01
6.320632060E+00	1.024145480E+01
6.323132310E+00	1.024344980E+01
6.325632560E+00	1.024544480E+01
6.328132810E+00	1.024743980E+01
6.330633060E+00	1.024943480E+01
6.333133310E+00	1.025142990E+01
6.335633560E+00	1.025342490E+01
6.338133810E+00	1.025541990E+01
6.340634060E+00	1.025741500E+01
6.343134310E+00	1.025941000E+01
6.345634560E+00	1.026140510E+01
6.348134810E+00	1.026340020E+01
6.350635060E+00	1.026539520E+01
6.353135310E+00	1.026739030E+01
6.355635560E+00	1.026938540E+01
6.358135810E+00	1.027138050E+01
6.360636060E+00	1.027337560E+01
6.363136310E+00	1.027537070E+01
6.365636560E+00	1.027736580E+01
6.368136810E+00	1.027936090E+01
6.370637060E+00	1.028135600E+01
6.373137310E+00	1.028335110E+01
6.375637560E+00	1.028534630E+01
6.378137810E+00	1.028734140E+01
6.380638060E+00	1.028933660E+01
6.383138310E+00	1.029133170E+01
6.385638560E+00	1.029332690E+01
6.388138810E+00	1.029532200E+01
6.390639060E+00	1.029731720E+01
6.393139310E+00	1.029931240E+01
6.395639560E+00	1.030130760E+01
6.398139810E+00	1.030330280E+01
6.400640060E+00	1.030529800E+01
6.403140310E+00	1.030729320E+01
6.405640560E+00	1.030928840E+01
6.408140810E+00	1.031128360E+01
6.410641060E+00	1.031327880E+01
6.413141310E+00	1.031527400E+01
6.415641560E+00	1.031726930E+01
6.418141810E+00	1.031926450E+01
6.420642060E+00	1.032125980E+01
6.423142310E+00	1.032325500E+01
6.425642560E+00	1.032525030E+01
6.428142810E+00	1.032724550E+01
6.430643060E+00	1.032924080E+01
6.433143310E+00	1.033123610E+01
6.435643560E+00	1.033323140E+01
6.438143810E+00	1.033522670E+01
6.440644060E+00	1.033722200E+01
6.443144310E+00	1.033921730E+01
6.445644560E+00	1.034104940E+01
6.448144810E+00	1.034285300E+01
6.450645060E+00	1.034465670E+01
6.453145310E+00	1.034646030E+01
6.455645560E+00	1.034826400E+01
6.458145810E+00	1.035006770E+01
6.460646060E+00	1.035187140E+01
6.463146310E+00	1.035367520E+01
6.465646560E+00	1.035547890E+01
6.468146810E+00	1.035728270E+01
6.470647060E+00	1.035908650E+01
6.473147310E+00	1.036089030E+01
6.475647560E+00	1.036269410E+01
6.478147810E+00	1.036449800E+01
6.480648060E+00	1.036630180E+01
6.483148310E+00	1.036810570E+01
6.485648560E+00	1.036990960E+01
6.488148810E+00	1.037171360E+01
6.490649060E+00	1.037351750E+01
6.493149310E+00	1.037532150E+01
6.495649560E+00	1.037712550E+01
6.498149810E+00	1.037892950E+01
6.500650070E+00	1.038073350E+01
6.503150320E+00	1.038253750E+01
6.505650570E+00	1.038434160E+01
6.508150820E+00	1.038614570E+01
6.510651070E+00	1.038794980E+01
6.513151320E+00	1.038975390E+01
6.515651570E+00	1.039155800E+01
6.518151820E+00	1.039336220E+01
6.520652070E+00	1.039516640E+01
6.523152320E+00	1.039697060E+01
6.525652570E+00	1.039877480E+01
6.528152820E+00	1.040057900E+01
6.530653070E+00	1.040238330E+01
6.533153320E+00	1.040418750E+01
6.535653570E+00	1.040599180E+01
6.538153820E+00	1.040779610E+01
6.540654070E+00	1.040960050E+01
6.543154320E+00	1.041140480E+01
6.545654570E+00	1.041320920E+01
6.548154820E+00	1.041501360E+01
6.550655070E+00	1.041681800E+01
6.553155320E+00	1.041862240E+01
6.555655570E+00	1.042042690E+01
6.558155820E+00	1.042223130E+01
6.560656070E+00	1.042403580E+01
6.563156320E+00	1.042584030E+01
6.565656570E+00	1.042764480E+01
6.568156820E+00	1.042944940E+01
6.570657070E+00	1.043125390E+01
6.573157320E+00	1.043305850E+01
6.575657570E+00	1.043486310E+01
6.578157820E+00	1.043666770E+01
6.580658070E+00	1.043847240E+01
6.583158320E+00	1.044027700E+01
6.585658570E+00	1.044208170E+01
6.588158820E+00	1.044388640E+01
6.590659070E+00	1.044569110E+01
6.593159320E+00	1.044749580E+01
6.595659570E+00	1.044930060E+01
6.598159820E+00	1.045110540E+01
6.600660070E+00	1.045291010E+01
6.603160320E+00	1.045471490E+01
6.605660570E+00	1.045651980E+01
6.608160820E+00	1.045832460E+01
6.610661070E+00	1.046012950E+01
6.613161320E+00	1.046193440E+01
6.615661570E+00	1.046373930E+01
6.618161820E+00	1.046554420E+01
6.620662070E+00	1.046734910E+01
6.623162320E+00	1.046915410E+01
6.625662570E+00	1.047095910E+01
6.628162820E+00	1.047276400E+01
6.630663070E+00	1.047456910E+01
6.633163320E+00	1.047637410E+01
6.635663570E+00	1.047817910E+01
6.638163820E+00	1.047998420E+01
6.640664070E+00	1.048178930E+01
6.643164320E+00	1.048359440E+01
6.645664570E+00	1.048539950E+01
6.648164820E+00	1.048720470E+01
6.650665070E+00	1.048900980E+01
6.653165320E+00	1.049081500E+01
6.655665570E+00	1.049262020E+01
6.658165820E+00	1.049442540E+01
6.660666070E+00	1.049623070E+01
6.663166320E+00	1.049803590E+01
6.665666570E+00	1.049984120E+01
6.668166820E+00	1.050164650E+01
6.670667070E+00	1.050345180E+01
6.673167320E+00	1.050525720E+01
6.675667570E+00	1.050706250E+01
6.678167820E+00	1.050886790E+01
6.680668070E+00	1.051064780E+01
6.683168320E+00	1.051242480E+01
6.685668570E+00	1.051420190E+01
6.688168820E+00	1.051597900E+01
6.690669070E+00	1.051775610E+01
6.693169320E+00	1.051953310E+01
6.695669570E+00	1.052131020E+01
6.698169820E+00	1.052308740E+01
6.700670070E+00	1.052486450E+01
6.703170320E+00	1.052664160E+01
6.705670570E+00	1.052841870E+01
6.708170820E+00	1.053019590E+01
6.710671070E+00	1.053197300E+01
6.713171320E+00	1.053375020E+01
6.715671570E+00	1.053552730E+01
6.718171820E+00	1.053730450E+01
6.720672070E+00	1.053908170E+01
6.723172320E+00	1.054085890E+01
6.725672570E+00	1.054263600E+01
6.728172820E+00	1.054441320E+01
6.730673070E+00	1.054619040E+01
6.733173320E+00	1.054796770E+01
6.735673570E+00	1.054974490E+01
6.738173820E+00	1.055152210E+01
6.740674070E+00	1.055329930E+01
6.743174320E+00	1.055507660E+01
6.745674570E+00	1.055685380E+01
6.748174820E+00	1.055863110E+01
6.750675070E+00	1.056040840E+01
6.753175320E+00	1.056218560E+01
6.755675570E+00	1.056396290E+01
6.758175820E+00	1.056574020E+01
6.760676070E+00	1.056751750E+01
6.763176320E+00	1.056929480E+01
6.765676570E+00	1.057107210E+01
6.768176820E+00	1.057284940E+01
6.770677070E+00	1.057462670E+01
6.773177320E+00	1.057640410E+01
6.775677570E+00	1.057818140E+01
6.778177820E+00	1.057995880E+01
6.780678070E+00	1.058173610E+01
6.783178320E+00	1.058351350E+01
6.785678570E+00	1.058529080E+01
6.788178820E+00	1.058706820E+01
6.790679070E+00	1.058884560E+01
6.793179320E+00	1.059062300E+01
6.795679570E+00	1.059240040E+01
6.798179820E+00	1.059417780E+01
6.800680070E+00	1.059595520E+01
6.803180320E+00	1.059773260E+01
6.805680570E+00	1.059951010E+01
6.808180820E+00	1.060128750E+01
6.810681070E+00	1.060306490E+01
6.813181320E+00	1.060484240E+01
6.815681570E+00	1.060661980E+01
6.818181820E+00	1.060839730E+01
6.820682070E+00	1.061017480E+01
6.823182320E+00	1.061195230E+01
6.825682570E+00	1.061372970E+01
6.828182820E+00	1.061550720E+01
6.830683070E+00	1.061715290E+01
6.833183320E+00	1.061862090E+01
6.835683570E+00	1.062008890E+01
6.838183820E+00	1.062155700E+01
6.840684070E+00	1.062302510E+01
6.843184320E+00	1.062449310E+01
6.845684570E+00	1.062616150E+01
6.848184820E+00	1.062815960E+01
6.850685070E+00	1.063015760E+01
6.853185320E+00	1.063215560E+01
6.855685570E+00	1.063415360E+01
6.858185820E+00	1.063615160E+01
6.860686070E+00	1.063814960E+01
6.863186320E+00	1.064014770E+01
6.865686570E+00	1.064214570E+01
6.868186820E+00	1.064414370E+01
6.870687070E+00	1.064614170E+01
6.873187320E+00	1.064813970E+01
6.875687570E+00	1.065013770E+01
6.878187820E+00	1.065213580E+01
6.880688070E+00	1.065413380E+01
6.883188320E+00	1.065613180E+01
6.885688570E+00	1.065812980E+01
6.888188820E+00	1.066012780E+01
6.890689070E+00	1.066212580E+01
6.893189320E+00	1.066412390E+01
6.895689570E+00	1.066612190E+01
6.898189820E+00	1.066811990E+01
6.900690070E+00	1.067011790E+01
6.903190320E+00	1.067211590E+01
6.905690570E+00	1.067411390E+01
6.908190820E+00	1.067611200E+01
6.910691070E+00	1.067811000E+01
6.913191320E+00	1.068010800E+01
6.915691570E+00	1.068210600E+01
6.918191820E+00	1.068410400E+01
6.920692070E+00	1.068610200E+01
6.923192320E+00	1.068810010E+01
6.925692570E+00	1.069009810E+01
6.928192820E+00	1.069209610E+01
6.930693070E+00	1.069409410E+01
6.933193320E+00	1.069609210E+01
6.935693570E+00	1.069809020E+01
6.938193820E+00	1.070008820E+01
6.940694070E+00	1.070208620E+01
6.943194320E+00	1.070408420E+01
6.945694570E+00	1.070608220E+01
6.948194820E+00	1.070808020E+01
6.950695070E+00	1.071007830E+01
6.953195320E+00	1.071207630E+01
6.955695570E+00	1.071407430E+01
6.958195820E+00	1.071607230E+01
6.960696070E+00	1.071807030E+01
6.963196320E+00	1.072006840E+01
6.965696570E+00	1.072206640E+01
6.968196820E+00	1.072406440E+01
6.970697070E+00	1.072606240E+01
6.973197320E+00	1.072806040E+01
6.975697570E+00	1.073005850E+01
6.978197820E+00	1.073205650E+01
6.980698070E+00	1.073405450E+01
6.983198320E+00	1.073605250E+01
6.985698570E+00	1.073805050E+01
6.988198820E+00	1.074004860E+01
6.990699070E+00	1.074204660E+01
6.993199320E+00	1.074404460E+01
6.995699570E+00	1.074604260E+01
6.998199820E+00	1.074804060E+01
7.000700070E+00	1.075003870E+01
7.003200320E+00	1.075203670E+01
7.005700570E+00	1.075403470E+01
7.008200820E+00	1.075603270E+01
7.010701070E+00	1.075803070E+01
7.013201320E+00	1.076002880E+01
7.015701570E+00	1.076202680E+01
7.018201820E+00	1.076402480E+01
7.020702070E+00	1.076602280E+01
7.023202320E+00	1.076802080E+01
7.025702570E+00	1.077001890E+01
7.028202820E+00	1.077201690E+01
7.030703070E+00	1.077401490E+01
7.033203320E+00	1.077601290E+01
7.035703570E+00	1.077801100E+01
7.038203820E+00	1.078000900E+01
7.040704070E+00	1.078200700E+01
7.043204320E+00	1.078400500E+01
7.045704570E+00	1.078600300E+01
7.048204820E+00	1.078800110E+01
7.050705070E+00	1.078999910E+01
7.053205320E+00	1.079199710E+01
7.055705570E+00	1.079399510E+01
7.058205820E+00	1.079599310E+01
7.060706070E+00	1.079799120E+01
7.063206320E+00	1.079998920E+01
7.065706570E+00	1.080198720E+01
